1,0,2,1 5 24.48113548009055
1,0,2,1 6 -68.22350103951509
1,0,2,1 7 91.15305064910515
1,0,2,1 8 41.791180651796466
1,1,0,0 0 1.7628383597187849
1,1,0,0 1 -9.063885703736368
1,1,0,0 2 56.49472924954818
1,1,0,0 3 5.554788443715196
1,1,0,0 4 14.692632975709003
1,1,0,0 5 -30.023047532635175
1,1,0,0 6 -25.33713841643536
1,1,0,0 7 127.73981467607433
1,1,0,0 8 -0.10127815549439845
0,0,3,1 0 58.93471969160271
0,0,3,1 1 83.63778271951632
0,0,3,1 2 -4.860420012225177
0,0,3,1 3 69.76635119500408
0,0,3,1 4 80.57299932876074
0,0,3,1 5 77.15331589964413
0,0,3,1 6 35.58949204857059
0,0,3,1 7 83.84755224025957
0,0,3,1 8 80.30521534487957
0,0,0,1 0 -28.385724589860573
0,0,0,1 1 -43.42875215433131
0,0,0,1 2 31.044208617807904
0,0,0,1 3 44.643749495004045
0,0,0,1 4 -0.033855797458542725
0,0,0,1 5 -17.161834182914596
0,0,0,1 6 -51.063534113303234
0,0,0,1 7 77.04784021420247
0,0,0,1 8 -44.529691660427005
2,0,3,1 0 105.63989908581277
2,0,3,1 1 96.38168570040833
2,0,3,1 2 100.90241435808917
2,0,3,1 3 59.81902135865005
2,0,3,1 4 52.05343849327942
2,0,3,1 5 30.0
2,0,3,1 6 94.47088797705577
2,0,3,1 7 9.333841900099443
2,0,3,1 8 55.371151343541676
0,0,0,0 0 0.0
0,0,0,0 1 0.0
0,0,0,0 2 0.0
0,0,0,0 3 77.55963007325226
0,0,0,0 4 0.0
0,0,0,0 5 0.0
0,0,0,0 6 0.0
0,0,0,0 7 -30.728989689088166
0,0,0,0 8 -29.612500000000004
2,0,3,0 0 -45.13284168379222
2,0,3,0 1 -81.195
2,0,3,0 2 29.476963993133662
2,0,3,0 3 -33.8
2,0,3,0 4 -14.358000963699446
2,0,3,0 5 -17.633690080518576
2,0,3,0 6 -36.09455525924673
2,0,3,0 7 92.19388382006747
2,0,3,0 8 68.33264129527281
2,1,0,0 0 -55.88102413106547
2,1,0,0 1 33.94753357481319
2,1,0,0 2 -8.877144803214009
2,1,0,0 3 -36.016170063014435
2,1,0,0 4 0.0
2,1,0,0 5 0.0
2,1,0,0 6 57.1877918350273
2,1,0,0 7 80.12023733511076
2,1,0,0 8 45.916554809128385
1,1,3,0 0 86.92784686327774
1,1,3,0 1 -90.50422663276802
1,1,3,0 2 62.37741301915537
1,1,3,0 3 112.85291304217728
1,1,3,0 4 77.60996584666974
1,1,3,0 5 -3.0087599576767445
1,1,3,0 6 -42.330866812767425
1,1,3,0 7 110.28277652294898
1,1,3,0 8 2.194741477312057
0,2,1,0 0 -24.17433529946704
0,2,1,0 1 34.23179569992841
0,2,1,0 2 3.8422254760783545
0,2,1,0 3 -51.01524250562707
0,2,1,0 4 45.69339102208846
0,2,1,0 5 -71.93053441315419
0,2,1,0 6 -13.01788306820606
0,2,1,0 7 177.2094146418281
0,2,1,0 8 -65.97845173042165
1,1,3,1 0 99.54316987687307
1,1,3,1 1 80.16421832099758
1,1,3,1 2 63.42042548308831
1,1,3,1 3 83.51767728761953
1,1,3,1 4 -49.50870999569317
1,1,3,1 5 63.62820894749495
1,1,3,1 6 38.58927960765277
1,1,3,1 7 79.05443927505111
1,1,3,1 8 60.35301072317746
0,2,0,0 0 -51.414302955855554
0,2,0,0 1 -22.560475886093457
0,2,0,0 2 -65.9988292488709
0,2,0,0 3 -11.046241476290767
0,2,0,0 4 1.7241631574238454
0,2,0,0 5 -9.467635989188388
0,2,0,0 6 59.441367123199704
0,2,0,0 7 146.61722404011314
0,2,0,0 8 -0.06254301006627117
0,2,0,1 0 -3.0491608351813326
0,2,0,1 1 0.0
0,2,0,1 2 -29.323426817017825
0,2,0,1 3 48.68900741982436
0,2,0,1 4 47.234222661775014
0,2,0,1 5 -34.0
0,2,0,1 6 16.10809954740448
0,2,0,1 7 162.49156534390414
0,2,0,1 8 127.1898942308041
1,2,2,1 0 89.33592623878855
1,2,2,1 1 106.34748864712707
1,2,2,1 2 5.658681268789749
1,2,2,1 3 107.85950365810169
1,2,2,1 4 58.22921616103702
1,2,2,1 5 0.0
1,2,2,1 6 -47.51726299166896
1,2,2,1 7 91.71527882962519
1,2,2,1 8 98.81622199426462
1,2,2,0 0 42.46371052699718
1,2,2,0 1 -18.595232721948328
1,2,2,0 2 89.841776337706
1,2,2,0 3 108.0451016026984
1,2,2,0 4 34.62485862090645
1,2,2,0 5 -125.08697355852647
1,2,2,0 6 -78.62723943897063
1,2,2,0 7 21.60541571114443
1,2,2,0 8 210.75723235048878
1,2,3,1 0 67.3961171454273
1,2,3,1 1 38.0
1,2,3,1 2 0.0
1,2,3,1 3 97.44585631359051
1,2,3,1 4 115.02882852962176
1,2,3,1 5 0.0
1,2,3,1 6 -57.0
1,2,3,1 7 101.59774180979937
1,2,3,1 8 96.94564651917045
1,2,3,0 0 170.88174750107817
1,2,3,0 1 -63.31037177760662
1,2,3,0 2 81.132993434237
1,2,3,0 3 -70.76878539420645
1,2,3,0 4 -8.905267719693313
1,2,3,0 5 -105.47141409500779
1,2,3,0 6 -50.98130478248976
1,2,3,0 7 -16.746537810043726
1,2,3,0 8 -72.87873848177708
1,1,1,0 0 -37.610731355695656
1,1,1,0 1 -15.551451944312255
1,1,1,0 2 86.4127503315406
1,1,1,0 3 -33.14023266112498
1,1,1,0 4 -40.809517821046775
1,1,1,0 5 -14.789697419880184
1,1,1,0 6 -64.67710558168575
1,1,1,0 7 111.63067948013548
1,1,1,0 8 -11.576176469421185
1,2,1,0 0 0.16136299369608764
1,2,1,0 1 62.04796390076582
1,2,1,0 2 -59.31502896341838
1,2,1,0 3 -4.6658913175505035
1,2,1,0 4 57.54623127273535
1,2,1,0 5 -35.58024207864629
1,2,1,0 6 45.05623729465551
1,2,1,0 7 -15.521513421553145
1,2,1,0 8 184.40422912436145
1,2,1,1 0 29.865991265038815
1,2,1,1 1 -61.5
1,2,1,1 2 103.17289825685619
1,2,1,1 3 48.33535840686565
1,2,1,1 4 21.10164629224188
1,2,1,1 5 15.375
1,2,1,1 6 32.10871887207032
1,2,1,1 7 30.338738290961558
1,2,1,1 8 120.65209886449472
2,1,3,0 0 93.35347615967495
2,1,3,0 1 28.00407167250023
2,1,3,0 2 65.80261614226808
2,1,3,0 3 50.09699843158717
2,1,3,0 4 83.19127179277274
2,1,3,0 5 -27.345052777451073
2,1,3,0 6 -53.441139428160824
2,1,3,0 7 79.96774165643946
2,1,3,0 8 108.50220599921602
2,1,3,1 0 117.01934398618295
2,1,3,1 1 49.69999999999993
2,1,3,1 2 81.8481794581626
2,1,3,1 3 96.9181109229047
2,1,3,1 4 73.07209306736407
2,1,3,1 5 33.0
2,1,3,1 6 83.1968539194834
2,1,3,1 7 113.82113855831327
2,1,3,1 8 122.44712262199091
1,2,0,0 0 11.333360826926054
1,2,0,0 1 -30.176475139477162
1,2,0,0 2 22.21579188689222
1,2,0,0 3 3.340105473261474
1,2,0,0 4 20.230245753435923
1,2,0,0 5 -6.9850201415906525
1,2,0,0 6 -27.507405922019053
1,2,0,0 7 97.76508033918796
1,2,0,0 8 12.686764504308641
1,2,0,1 0 22.221875002399045
1,2,0,1 1 -40.10000000000001
1,2,0,1 2 95.92996678321579
1,2,0,1 3 -30.46686510191895
1,2,0,1 4 -1.769206378642977
1,2,0,1 5 0.0
1,2,0,1 6 -56.23984375000007
1,2,0,1 7 123.56956702049428
1,2,0,1 8 133.2612575269634
0,2,1,1 0 84.47021386218216
0,2,1,1 1 52.7
0,2,1,1 2 31.437860393884314
0,2,1,1 3 -61.834869049909315
0,2,1,1 4 1.1769111805766386
0,2,1,1 5 0.0
0,2,1,1 6 -47.49059750624422
0,2,1,1 7 32.52723960926492
0,2,1,1 8 167.07691495487808
1,1,1,1 0 -3.1416632455793803
1,1,1,1 1 29.85190041259125
1,1,1,1 2 89.05059947072195
1,1,1,1 3 49.228830314107114
1,1,1,1 4 53.154098177013246
1,1,1,1 5 7.790945792663486
1,1,1,1 6 -25.22919848869482
1,1,1,1 7 36.8731136896884
1,1,1,1 8 27.42428182920647
1,1,2,1 0 49.37449042277958
1,1,2,1 1 88.6654611154912
1,1,2,1 2 93.71147222185904
1,1,2,1 3 48.46948868830325
1,1,2,1 4 46.03841649128684
1,1,2,1 5 -21.4321780883635
1,1,2,1 6 -61.5811065039874
1,1,2,1 7 60.54459419086136
1,1,2,1 8 76.5795411918039
1,1,2,0 0 53.01805381212131
1,1,2,0 1 29.01092668867399
1,1,2,0 2 70.18070698857801
1,1,2,0 3 53.50144780316895
1,1,2,0 4 -39.85166022564336
1,1,2,0 5 21.31396454187592
1,1,2,0 6 -46.09424904051174
1,1,2,0 7 6.039730537334044
1,1,2,0 8 59.95111151991565
1,0,3,1 0 61.29230028964716
1,0,3,1 1 67.60761515196278
1,0,3,1 2 84.84483454520418
1,0,3,1 3 47.70615707284318
1,0,3,1 4 68.2802495550807
1,0,3,1 5 17.800176096060326
1,0,3,1 6 56.546442638198904
1,0,3,1 7 100.39365116304802
1,0,3,1 8 65.65216595043181
0,0,2,1 0 35.49930358800637
0,0,2,1 1 -14.414883317086378
0,0,2,1 2 61.14543414877474
0,0,2,1 3 48.815241562651735
0,0,2,1 4 15.27688160464831
0,0,2,1 5 57.932693567140845
0,0,2,1 6 -21.231614661403512
0,0,2,1 7 -6.61412582428693
0,0,2,1 8 53.997527023181746
1,0,3,0 0 17.17228214656701
1,0,3,0 1 -109.76587704786006
1,0,3,0 2 71.6138481495518
1,0,3,0 3 45.624637548710794
1,0,3,0 4 -33.133203427984
1,0,3,0 5 -63.71486550457796
1,0,3,0 6 48.632977089421104
1,0,3,0 7 91.56610385403684
1,0,3,0 8 40.85261511587106
0,0,2,0 0 8.824923573797108
0,0,2,0 1 -86.09669485786523
0,0,2,0 2 46.83914469996958
0,0,2,0 3 77.05400592915265
0,0,2,0 4 -34.047314841498384
0,0,2,0 5 0.0
0,0,2,0 6 82.66321005944056
0,0,2,0 7 57.14591424948528
0,0,2,0 8 63.75453513210268
1,0,2,0 0 -21.57789584572464
1,0,2,0 1 -94.04426814649327
1,0,2,0 2 73.01634923054807
1,0,2,0 3 49.60894106020346
1,0,2,0 4 -39.933938492920085
1,0,2,0 5 0.0
1,0,2,0 6 -28.94572103698696
1,0,2,0 7 37.586569464609354
1,0,2,0 8 62.38764603702947
2,2,2,1 0 107.82313668133203
2,2,2,1 1 0.0
2,2,2,1 2 -4.299999999999997
2,2,2,1 3 142.4012316479462
2,2,2,1 4 0.0
2,2,2,1 5 108.54061004114924
2,2,2,1 6 25.5
2,2,2,1 7 111.36705617924747
2,2,2,1 8 86.32243903156547
0,2,2,1 0 -57.095772241862676
0,2,2,1 1 -0.5
0,2,2,1 2 -50.354793940995876
0,2,2,1 3 37.3046875
0,2,2,1 4 116.44959915860557
0,2,2,1 5 -73.94786445051061
0,2,2,1 6 1.9807964779399612
0,2,2,1 7 119.6982922109502
0,2,2,1 8 101.0826310446168
1,0,1,0 0 -9.775
1,0,1,0 1 -42.997499999999945
1,0,1,0 2 24.720995527297035
1,0,1,0 3 56.35454228878969
1,0,1,0 4 0.0
1,0,1,0 5 3.6
1,0,1,0 6 9.0
1,0,1,0 7 35.60000018274084
1,0,1,0 8 -25.616945686861975
2,1,0,1 0 -61.06174855289317
2,1,0,1 1 -14.011726403824113
2,1,0,1 2 17.34797144077568
2,1,0,1 3 -1.3267252757575179
2,1,0,1 4 0.0
2,1,0,1 5 -52.49556467703006
2,1,0,1 6 -0.6755100598186345
2,1,0,1 7 84.94994368677185
2,1,0,1 8 65.2741693054824
2,2,2,0 0 56.095872940657614
2,2,2,0 1 -37.90712311706336
2,2,2,0 2 78.74166639546779
2,2,2,0 3 39.89041388390795
2,2,2,0 4 -10.61732130996377
2,2,2,0 5 40.391601144589245
2,2,2,0 6 26.42092369640993
2,2,2,0 7 15.810451777988419
2,2,2,0 8 -57.532316285716846
0,2,2,0 0 -67.92616112951646
0,2,2,0 1 -26.61667398773094
0,2,2,0 2 0.7951787680320308
0,2,2,0 3 89.67767682132225
0,2,2,0 4 -56.278382367515036
0,2,2,0 5 10.29698768967637
0,2,2,0 6 -33.32135857747903
0,2,2,0 7 -63.83450952335484
0,2,2,0 8 217.44084992144667
1,0,1,1 0 28.01249296998979
1,0,1,1 1 -10.328559352560305
1,0,1,1 2 40.88398776723141
1,0,1,1 3 10.110579465612098
1,0,1,1 4 -1.2339503591773848
1,0,1,1 5 -0.20298985817994009
1,0,1,1 6 -6.990425601595831
1,0,1,1 7 73.71859053782376
1,0,1,1 8 22.09020709876797
0,1,1,0 0 -31.708320411819038
0,1,1,0 1 -5.93144081040289
0,1,1,0 2 66.53322108377904
0,1,1,0 3 106.64616792029409
0,1,1,0 4 -13.53335784548159
0,1,1,0 5 -80.23482140725451
0,1,1,0 6 -30.55100201457233
0,1,1,0 7 68.79996115244211
0,1,1,0 8 67.5581607792037
0,2,3,1 0 155.9705145948152
0,2,3,1 1 121.03541302152101
0,2,3,1 2 136.62174936481435
0,2,3,1 3 -43.3
0,2,3,1 4 130.9306752959891
0,2,3,1 5 -31.5
0,2,3,1 6 23.166219728214926
0,2,3,1 7 98.70625000000001
0,2,3,1 8 139.8729261097506
0,1,1,1 0 74.78661033907514
0,1,1,1 1 5.252358884374345
0,1,1,1 2 74.63631436870526
0,1,1,1 3 34.03395799023916
0,1,1,1 4 -15.20140464320113
0,1,1,1 5 18.060843061836465
0,1,1,1 6 38.26417541945037
0,1,1,1 7 44.59268859332469
0,1,1,1 8 24.567365897054376
0,2,3,0 0 -52.0882956892339
0,2,3,0 1 -9.60158387478192
0,2,3,0 2 -75.50000702029841
0,2,3,0 3 -72.89895181787485
0,2,3,0 4 7.526249341136634
0,2,3,0 5 -98.06738678691727
0,2,3,0 6 -75.91101825241837
0,2,3,0 7 85.39897167366249
0,2,3,0 8 39.00597344378818
2,2,1,1 0 30.5009539882236
2,2,1,1 1 -34.0
2,2,1,1 2 49.24999999999999
2,2,1,1 3 43.635948762447995
2,2,1,1 4 0.0
2,2,1,1 5 0.0
2,2,1,1 6 -20.483904604781934
2,2,1,1 7 84.78408983863014
2,2,1,1 8 44.34895988368062
2,0,1,1 0 13.28534990302714
2,0,1,1 1 -15.349273097941214
2,0,1,1 2 77.45827126348584
2,0,1,1 3 83.59991562705594
2,0,1,1 4 50.94239138874604
2,0,1,1 5 -40.0
2,0,1,1 6 21.765316925295846
2,0,1,1 7 79.39528861302583
2,0,1,1 8 97.5342050308067
2,2,1,0 0 22.44760542930354
2,2,1,0 1 -29.269199195491836
2,2,1,0 2 -9.933096028654262
2,2,1,0 3 36.29696350296054
2,2,1,0 4 2.3572320921633434
2,2,1,0 5 98.13258929347325
2,2,1,0 6 -56.595598333062185
2,2,1,0 7 -13.025979511311647
2,2,1,0 8 58.00073640613704
0,1,2,0 0 2.5444115372809293
0,1,2,0 1 -18.527458576546437
0,1,2,0 2 37.89553194671382
0,1,2,0 3 34.24325720238271
0,1,2,0 4 -49.7374013365485
0,1,2,0 5 1.5436995904296822
0,1,2,0 6 -40.86437165993303
0,1,2,0 7 93.36000876366575
0,1,2,0 8 8.201843223175715
0,0,3,0 0 -11.229939519042972
0,0,3,0 1 -10.328601779128817
0,0,3,0 2 48.98330368909865
0,0,3,0 3 36.88491503782568
0,0,3,0 4 -32.08848372915483
0,0,3,0 5 0.0
0,0,3,0 6 -18.65793547278718
0,0,3,0 7 55.96359185024162
0,0,3,0 8 3.3425280292417767
1,0,0,0 0 -30.44189167651284
1,0,0,0 1 0.0
1,0,0,0 2 71.09007172049172
1,0,0,0 3 0.0
1,0,0,0 4 -31.0
1,0,0,0 5 0.0
1,0,0,0 6 68.33412108206196
1,0,0,0 7 62.147212806323246
1,0,0,0 8 80.0348744409121
2,2,3,0 0 -102.40139578450557
2,2,3,0 1 -83.77898203134635
2,2,3,0 2 -30.567679999739397
2,2,3,0 3 103.6073527707104
2,2,3,0 4 103.0199132309248
2,2,3,0 5 -133.81893989419575
2,2,3,0 6 -31.8425198904387
2,2,3,0 7 -72.19077905108303
2,2,3,0 8 38.257010991713585
1,0,0,1 0 -29.853598036223964
1,0,0,1 1 0.6118614194765541
1,0,0,1 2 29.669381338576123
1,0,0,1 3 46.45779083299858
1,0,0,1 4 -38.128204912029375
1,0,0,1 5 -58.51132475040552
1,0,0,1 6 20.74406757319212
1,0,0,1 7 59.85205807945827
1,0,0,1 8 -23.777155142269294
2,1,1,0 0 -3.2578566972440086
2,1,1,0 1 30.98053110447522
2,1,1,0 2 -57.96997953959814
2,1,1,0 3 29.616045986732665
2,1,1,0 4 -24.875388418253902
2,1,1,0 5 -61.02456042724125
2,1,1,0 6 -54.96985347771679
2,1,1,0 7 108.56678946147969
2,1,1,0 8 124.19867842991829
2,1,1,1 0 55.46047457103613
2,1,1,1 1 -12.790432518442024
2,1,1,1 2 97.00874233244181
2,1,1,1 3 -41.11101493330544
2,1,1,1 4 35.70224000533716
2,1,1,1 5 -45.79634741032058
2,1,1,1 6 70.56289581321494
2,1,1,1 7 72.29864170748543
2,1,1,1 8 68.06876108300396
0,1,0,0 0 27.01746798664486
0,1,0,0 1 25.365410477195557
0,1,0,0 2 24.374351681999094
0,1,0,0 3 -59.46381539332982
0,1,0,0 4 -27.350981730218145
0,1,0,0 5 -14.189166845806227
0,1,0,0 6 -31.54364299378569
0,1,0,0 7 10.965548828927233
0,1,0,0 8 82.93889165052508
2,2,3,1 0 131.27851576838844
2,2,3,1 1 88.13557287450385
2,2,3,1 2 0.0
2,2,3,1 3 0.0
2,2,3,1 4 0.0
2,2,3,1 5 0.0
2,2,3,1 6 0.0
2,2,3,1 7 54.0
2,2,3,1 8 53.5
2,1,2,1 0 96.44887393714171
2,1,2,1 1 29.95626895332478
2,1,2,1 2 65.16413407426663
2,1,2,1 3 78.22151123948804
2,1,2,1 4 87.46939763599408
2,1,2,1 5 -24.10908733619665
2,1,2,1 6 -35.34209852712846
2,1,2,1 7 53.5755048045349
2,1,2,1 8 69.21366880061248
2,1,2,0 0 -6.70071402240616
2,1,2,0 1 58.21246431019332
2,1,2,0 2 -48.95572096723225
2,1,2,0 3 76.86123937340244
2,1,2,0 4 71.56723265435225
2,1,2,0 5 -75.61041558371149
2,1,2,0 6 60.046982010911236
2,1,2,0 7 94.10067614855197
2,1,2,0 8 22.264353432570474
2,0,1,0 0 69.8674183187412
2,0,1,0 1 -9.771928830828088
2,0,1,0 2 -34.51729513268802
2,0,1,0 3 0.0
2,0,1,0 4 0.0
2,0,1,0 5 0.0
2,0,1,0 6 0.0
2,0,1,0 7 0.0
2,0,1,0 8 48.75369832589869
0,1,0,1 0 33.40202659997957
0,1,0,1 1 7.767797699851727
0,1,0,1 2 -32.477432169462034
0,1,0,1 3 -48.56141960123591
0,1,0,1 4 -5.701935761105673
0,1,0,1 5 -30.2695909826136
0,1,0,1 6 39.662480369732464
0,1,0,1 7 71.89762415738642
0,1,0,1 8 36.176749641228994
